chunk_id,brand,model,document_name,document_version,page,section,text
d03761a60fbc,HYUNDAI,creta,creta.pdf,v1,9,safety,"6 Airbags standard
Unleash responsibly.
True dominance isn’t just about power, it’s also about control. The Hyundai      CRETA N Line empowers you to conquer the asphalt while 
staying safe. Armoured with 6 airbags, Electronic Parking Brake (EPB), and disc brakes with red caliper that work behind the scenes for 
unwavering stability and safety. Paired with 70+ total safety features and Hyundai SmartSense Level 2 ADAS, to give you a panoramic field 
of safety. Letting you push the limits knowing that the Hyundai CRETA N Line is built to handle both thrill and safety with ease.
Other features: Electro chromic mirror (ECM) with SOS button   I   Automatic headlamps   I   Front and rear parking sensors
Tyre pressure monitoring system: Highline
Surround view monitor (SVM) 
Blind-spot view monitor (BVM)
Electric parking brake with auto hold
42 Standard safety
features
ESC
VSM
HAC
P
All 
wheel 
disc 
brakes
6 airbags
EPB"
d3270e7ceb40,HYUNDAI,creta,creta.pdf,v1,10,exterior_styling,"Make your mark.
Titan grey matte
Titanium black
Atlas white
Titanium black matte
Dual tone options 
Thunder blue with black roof
Atlas white with black roof
Exterior colours
NEW
Hyundai CRETA N Line is a statement of your style, so it’s only natural that you do it your way. Choose the colour that
will let you stand out and blaze your own trail.
Colors availability may vary by trims."
58fc3dc5fa6d,HYUNDAI,creta,creta.pdf,v1,11,safety,"Key features
N10
Variant
Engine & trim plan 
 
 
  
1.5l Turbo GDi petrol 
MT 
 
 ● 
 
DCT 
 
 ● 
Safety 
 
 
  
Airbag 
Driver & passenger 
 
 S 
 
Side & curtain 
 
 S 
ABS (Anti-lock braking system) with EBD 
 
 
 S 
Electronic stability control (ESC) 
 
 
 S 
Vehicle stability management (VSM) 
 
 
 S 
Hill-start assist control (HAC) 
 
 
 S 
Tyre pressure monitoring system (TPMS) highline 
 
 S 
Disc brakes 
Front disc brakes with red caliper 
 
 S 
 
Rear disc brakes with red caliper 
 
 S 
Seat belt pretensioners - Driver & passenger  
 
 S 
Driver anchor pretensioner 
 
 
 S 
Height adjustable front seat belts 
 
 
 S 
3 Point seat belts (all seats) 
 
 
 S 
Seatbelt reminder (all seats) 
 
 
 S 
ISOFIX 
 
 
 S 
Emergency stop signal (ESS) 
 
 
 S 
Impact sensing auto door unlock 
 
 
 S 
Speed sensing auto door lock 
 
 
 S 
Inside handle override (Driver only) 
 
 
 S 
Driver power window with auto up down and safety 
 
 S 
Immobilizer 
 
 
 S 
Burglar alarm 
 
 
 S 
Central locking 
 
 
 S 
Inside rear view mirror
 
Day and night mirror 
 
 - 
 
Electro chromic mirror 
 
(ECM) with telematics switches 
 
 S 
Automatic headlamps 
 
 
 S 
Headlamp escort function 
 
 
 S 
Rear defogger with timer 
 
 
 S 
Puddle lamps with welcome function 
 
 
 S 
Parking assist 
 
Rear parking sensors 
 
 S 
 
Rear camera with dynamic guidelines 
 
 S 
 
Front parking sensors 
 
 S 
Driver rear view monitor (DRVM) 
 
 
 S 
Dashcam 
 
 
 S 
 
Forward Collision Warning (FCW) 
 
 S 
 
Forward Collision - Avoidance Assist - Car (FCA-Car) 
 
 S 
 
Forward Collision - Avoidance Assist - Pedestrian (FCA-Ped) 
 
 S 
 
Forward Collision - Avoidance Assist - Cycle (FCA-Cyl) 
 
 S 
 
Forward Collision - Avoidance Assist - Junction Turning (FCA-JT) 
 
 S 
 
Forward Collision - Avoidance Assist - Direct Oncoming (FCA-DO) 
 
 S 
 
Blind-spot Collision Warning (BCW) 
 
 S 
 
Blind-spot Collision - Avoidance Assist (BCA) 
 
 S 
 
Lane Keeping Assist (LKA) 
 
 S 
 
Lane Departure Warning (LDW) 
 
 S 
 
Driver Attention Warning (DAW)  
 
 S 
 
Safe Exit Warning (SEW) 
 
 S 
 
Smart Cruise Control with Stop & Go (SCC with S&G) 
 
 S* 
 
Lane Following Assist (LFA)  
 
 S 
 
High Beam Assist (HBA) 
 
 S 
 
Leading Vehicle Departure Alert (LVDA) 
 
 S 
 
Rear Cross - Traffic Collision Warning (RCCW)  
 
 S 
 
Rear Cross - Traffic Collision - Avoidance Assist (RCCA) 
 
 S 
 
Surround view monitor (SVM) 
 
 S 
 
Blind-spot view monitor (BVM) 
 
 S 
Exterior 
 
 
  
Wheels 
R18 (D= 462 mm) diamond cut alloys with N logo 
 
 S 
Athletic red highlights 
Front & rear bumper 
 
 S 
 
Side sill garnish 
 
 S 
N Line emblem
 
Front radiator grille 
 
 S 
 
Side fenders (Left & right) 
 
 S 
 
Tailgate 
 
 S 
Lighting
 
Quad beam LED headlamp 
 
 S 
 
Horizon LED positioning lamp & DRLs 
 
 S 
 
LED High mounted stop lamp (HMSL) 
 
 S 
 
LED tail lamps 
 
 S 
 
Rear horizon LED lamp 
 
 S 
 
LED turn signal with sequential function 
 
 S 
 
LED turn indicators on outside mirrors 
 
 S 
Integrated roof rails 
 
 
 S 
Painted black radiator grille 
 
 
  S 
Outside door handles 
Body colour 
 
 S
Hyundai SmartSense
(Advanced driver 
assistance system)"
99517c67acb6,HYUNDAI,creta,creta.pdf,v1,12,infotainment_connectivity,"^ Leatherette
* DCT only
** Works with compatible smartphones only
#Alexa Amazon Echo is not a standard car accessory and customer needs to purchase from third party
Disclaimer : N10 with DCT will have Smart Cruise Control with Stop & Go instead of cruise control.
MT (Manual Transmission) / DCT (Dual Clutch Transmission)
~Through wired to wireless adaptor
N10
Outside door mirrors 
Black 
 
 S 
Shark fin antenna 
 
 
 S 
Sporty tailgate spoiler 
 
 
 S 
Twin tip muffler 
 
 
 S 
Interior 
 
 
 
Sporty black interiors with athletic red inserts 
 
 S 
Leather^ seats upholstery with N logo 
 
 
 S 
3-Spoke leather^ steering wheel with N logo  
 
 S 
Leather^ gear knob with N logo 
 
 
 S 
Leather^ door armrest  
 
 
 S 
Exciting red ambient lighting 
 
 
 S 
Sporty metal pedal 
 
 
 S 
Height adjustable 
Front headrest 
 
 S 
 
Rear headrest 
 
 S 
Driver seat adjust 
Manual height adjust 
 
 - 
 
Electric 8 way 
 
 S 
60:40 split rear seat 
 
 
 S 
2-step rear reclining seat 
 
 
 S 
Rear window sunshade 
 
 
 S 
Rear seat headrest cushion 
 
 
 S 
Rear parcel tray 
 
 
 S 
Comfort & convenience 
 
 
  
Sunroof 
Smart panoramic 
 
 - 
 
Voice enabled smart panoramic  
 
 S 
Dual zone automatic temperature control (DATC) 
 
 S 
Front row ventilated seats 
 
 
 S 
Electric parking brake with auto hold 
 
 
 S 
Smartphone wireless charger ** 
 
 
 S 
Drive mode select (Eco, Normal, Sport) 
 
  
    S* 
Traction control modes (Snow, Mud, Sand) 
 
  
    S* 
Paddle shifters 
 
 
     S* 
Cruise control 
 
 
 S 
Smart key with push button start and motion sensor 
 
 S 
Outside mirror
 
Electrically adjustable 
 
 S 
 
Electric folding 
 
 S 
 
Auto fold 
 
 S 
Front console armrest with storage 
 
 
 S 
Rear centre armrest with cup holders 
 
 
 S 
Rear AC vents 
 
 
 S 
USB charger (C type) 
Front 
 
 S 
 
Rear (x1) 
 
 - 
 
Rear (x2) 
 
 
Power outlet 
 
 
 S 
Rear wiper and washer 
 
 
 S 
Motor driven   
Tilt function 
 
 S 
power steering 
Telescopic function 
 
 S 
Luggage lamp 
 
 
 S 
Power windows 
Front 
 
 S 
 
Rear 
 
 S 
Idle stop & go (ISG) 
 
 
 S 
Passenger vanity mirror 
 
 
 S 
Map lamps 
 
 
 S 
LED reading lamps (Rear) 
 
 
 S 
Sunglass holder 
 
 
 S 
Glovebox cooling 
 
 
 S
Rear wireless charger 
 
 
 S
Rain sensing wiper 
 
 
 S 
Infotainment and connectivity
Infotainment system 
20.32 cm (8.0"") Touchscreen infotainment system 
 
 - 
 
26.03 cm (10.25"") HD audio video navigation system 
 
 S 
Bose premium sound 8 speaker system with front central speaker & sub-woofer 
 
 S 
Smartphone connectivity 
Wireless Android Auto & Apple CarPlay 
 
 S~ 
Bluetooth connectivity 
 
 
 S 
JioSaavn music streaming 
 
 
 S 
Digital cluster 
Digital cluster with color TFT MID 
 
 - 
 
26.03 cm (10.25"") Multi display digital cluster 
 
 S 
Front & rear speakers 
 
 
 S 
Front tweeters 
 
 
 S 
Hyundai Bluelink (connected car technology) 
 
 S 
Voice recognition**  
 
 
 S 
Steering wheel with audio & bluetooth controls 
 
 S 
Over-the-air (OTA) updates for map and infotainment 
 
 S
Home to car (H2C) with Alexa#  
 
 
 S
Variant"
1e77e6ba2a7d,HYUNDAI,creta,creta.pdf,v1,13,dimensions,"Dimensions
unit : mm
1 790
4 330
2 610
Technical specifications
Dimensions 
 
 
Overall length (mm) 
4 330 
 
Overall width (mm) 
1 790 
 
Overall height (mm) 
     1 635^^  
Wheelbase (mm) 
2 610 
 
Fuel tank capacity (l) 
50 
 
Engine 
 
 
Configuration 
4 cylinders, 16 valves 
 
Cam type 
DOHC 
 
Displacement (cm3) 
1 482 
 
Max. power 
117.5 kW (160 PS) @ 5 500 r/min 
 
Max. torque 
253 Nm (25.8 kgm) @ 1 500~3 500 r/min
Transmission 
 
 
Type 
6-speed manual 
 
7-speed DCT 
Suspension 
 
 
Front 
McPherson strut with coil spring 
 
Rear 
Coupled torsion beam axle  
 
Brakes 
 
 
Front 
Disc 
 
Rear 
Disc 
 
Tyre 
 
 
Size 
215 / 55 R18 (D=462 mm) diamond cut alloys
Spare wheel 
215 / 60 R17 (D=436.6 mm) steel wheel 
 
Item
1.5l Turbo GDi petrol
^^with roof rails
1 635^^"
0e89260f1340,HYUNDAI,creta,creta.pdf,v1,14,infotainment_connectivity,"HYUNDAI MOTOR INDIA LTD.
Plot C-11, City Center, Sector-29
Gurugram, Haryana Pin Code - 122 001
Visit us at www.hyundai.co.in or call us at 1800-11-4645 (Toll Free) 098-7356-4645.
For more details,
please consult your Hyundai Dealers.
Some of the equipment illustrated or described in this leaflet may not be supplied as standard equipment and 
may be available at extra cost. • Hyundai Motor India reserves the right to change specifications, schemes and 
equipment without prior notice. • Functionality dependent on adequate power supply and uninterrupted 
network connectivity. The Bluelink system is designed in such a way that it makes vehicle theft difficult if its 
circuit and battery connection is uninterrupted • Hyundai SmartSense, the Advanced Driver Assistance System 
is not a substitute for safe and attentive driving. Its effectiveness depends on various factors. • Availability of 
Hyundai SmartSense Features may differ by variants.^Upto 7 years extended warranty is applicable only for 
petrol variants. • Hyundai Motor India recommends you to avoid using backcovers for mobiles while charging 
your phone on the wireless charger • The colour plates shown may vary slightly from the actual colours due to 
the limitations of the printing process.  Please consult your dealer for full information and availability on colours 
and trim. • Applicable on select variants only. The Music streaming service functionality may vary based on 
network connectivity /content provider platform functionality. For more details on JioSaavn, refer T&C and 
Privacy Policy on - https://www.jiosaavn.com/corporate/terms/. For more details, consult the nearest 
authorised dealer. *Terms & conditions apply.
Peace of mind
Feb, 2025"
c384bc76eeb3,HYUNDAI,i20,i20.pdf,v1,1,general,i20 N Line
c657dc68daf1,HYUNDAI,i20,i20.pdf,v1,2,exterior_styling,"With Hyundai i20 N Line, the world is your playground. Crafted to maximise fun and exhilaration 
every time you get behind the wheel. The perfect balance of performance inspired styling and 
state-of-the-art technology make every drive    an experience like no other.
It's time
to play."
7babd9fc41cd,HYUNDAI,i20,i20.pdf,v1,3,engine_performance,"The distinctive roar of the exhaust sets Hyundai i20 N Line apart. It’s the perfect blend of a finely tuned engine 
and highly responsive suspension and handling that delivers a smooth ride.
Play anywhere.
Sporty twin tip muffler
Sport
Normal
Eco
7 speed DCT (Dual clutch transmission)
Drive mode select
6-speed MT (Manual transmission)
1.0 l Turbo GDi petrol engine
Maximum power
kW (120 PS) @ 6 000 r/min 
88.3"
0c1568424430,HYUNDAI,i20,i20.pdf,v1,4,exterior_styling,"Athletically aesthetic, Hyundai i20 N Line is built to command attention, all the way from the subtle chrome 
garnish on the foglamps to the tailgate spoiler with side wings. The sporty red highlights accentuate the 
performance inspired design, ensuring that all eyes are always on you.
Built to entice.
R16 (D=405.6 mm) Diamond cut alloy wheels
Sporty tailgate spoiler with side wings
Z-shaped LED tail lamps
Sporty black radiator grille
LED headlamps with signature LED DRLs
Other features: Athletic red highlights (front skid plate & side sill garnish)   I   Front fog lamp chrome garnish"
eda27f84c34f,HYUNDAI,i20,i20.pdf,v1,5,interior_comfort,"As you step into the cockpit of Hyundai i20 N Line you’re graced by the sleek design that’s packed with 
technology. The iconic N badging on the steering wheel, leather wrapped gear knob, and the seats, along with 
the all black interiors with red inserts add to the sporty appeal.
Always in style on the inside.
Other features: Perforated leather wrapped gear knob with N logo   I   Sliding front armrest   I   Sporty metal pedals
Dark metal finish inside door handles   I   Fast USB charger (Type C)
Chequered flag design leather seats with N logo
Digital cluster with TFT multi information display
v               t charger
3-spoke steering wheel with N logo
Dashcam"
50906dae46d2,HYUNDAI,i20,i20.pdf,v1,6,infotainment_connectivity,"“Alexa, turn on my car’s AC.”
Connectivity comes easy in Hyundai i20 N Line. Equipped with cutting edge technology like home-to-car 
(H2C) with Alexa, fully automated temperature control, advanced infotainment with multilingual user 
interface, you’ve got the world at your fingertips.  
Just press play.
Puddle lamps
FATC with digital display
26.03 cm (10.25 ) HD touchscreen infotainment
& navigation system
Bose premium 7 speaker system
Wireless Android Auto & Apple CarPlay
(Through wired to wireless adapter)
Other features: Smart entry with push button start/stop
3 Years free Bluelink subscription
with 60+ Bluelink features
Home-to-car (H2C) with Alexa^^^"
941a6246e364,HYUNDAI,i20,i20.pdf,v1,7,safety,"Packed with Hyundai’s most advanced safety systems, Hyundai i20 N Line is built to keep you in total comfort 
and peace of mind. 
Always play safe.
Front and rear disc brakes
Driver rear view monitor system
Hill-start assist control (HAC)
Tyre pressure monitoring system (highline)
Automatic headlamps
Electronic stability control (ESC) &
Vehicle stability management (VSM)
6 Airbags standard 
(Driver, passenger, side & curtain)
Other features:  ISOFIX   I   Emergency stop signal (ESS)   I   Rear parking sensors
ESC
VSM
HAC
TPMS
Highline
6 airbags
Standard across all variants"
7a2a1e611d50,HYUNDAI,i20,i20.pdf,v1,8,features,"Choose to let your personality stand out with style. Hyundai i20 N Line comes in 
multiple colour options. 
N Line with your style.
Body colours
Dual tone
Mono tone
Thunder blue with black roof
Atlas white with black roof
Titanium black
Atlas white
Starry night 
Titan grey
Colors availability may vary by trims."
31ba8278c51c,HYUNDAI,i20,i20.pdf,v1,9,interior_comfort,"Key features
N8
N6
Variants
Engine & trim plan 
 
 
1.0 l Turbo GDi petrol 
Manual transmission (MT) 
● 
●
 
Dual clutch transmission (DCT) 
- 
●
Safety  
 
 
Airbags 
Driver & passenger 
S 
S
 
Side & curtain 
S 
S
Dashcam 
 
- 
S
Tyre pressure monitoring system (highline) 
 
S 
S
Puddle lamps with welcome function 
 
- 
S
Anti-lock braking system (ABS) with EBD 
 
S 
S
Electronic stability control (ESC) 
 
S 
S
Hill-start assist control (HAC) 
 
S 
S
Vehicle stability management control (VSM) 
 
S 
S
Disc brakes 
Front disc brakes with red caliper 
S 
S
 
Rear disc brakes 
S 
S
Rear parking sensors 
 
S 
S
Rear camera with dynamic guidelines 
 
S 
S
Driver rear view monitor (DRVM) 
 
S 
S
Front projector fog lamps 
 
S 
S
Automatic headlamps 
 
S 
S
Emergency stop signal (ESS) 
 
S 
S
Inside rear view mirror 
Electrochromic (ECM) 
- 
S
 
Day & night mirror 
S 
- 
Bluelink button (SOS, RSA, Bluelink) on inside rear view mirror 
- 
S
Central locking (door & tailgate) 
 
S 
S
Smart pedal 
 
S 
S
Impact sensing auto door unlock  
 
S 
S
Speed sensing auto door lock 
 
S 
S
Headlamp escort function 
 
S 
S
Keyless entry 
Foldable key 
S 
- 
 
Smart key 
- 
S
Burglar alarm 
 
- 
S
Rear defogger with timer 
 
S 
S
Seat belt pretensioners - driver & passenger 
 
S 
S
Child seat anchor (ISOFIX) 
 
S 
S
Height adjustable seat belt - driver & passenger 
 
- 
S
Speed alert system 
 
S 
S
Seatbelt reminder (all seats) 
 
S 
S
3 Point seatbelts (all seats) 
 
S 
S
Immobilizer 
 
S 
S
High mount stop lamp 
 
S 
S
Exterior  
 
 
Headlamps
 
Halogen 
S 
- 
 
LED day time running lamps  
- 
S 
 
integrated with headlamps
 
LED MFR  
- 
S
Z-shaped LED tail lamps 
 
S 
S
Dark chrome connecting tail lamp garnish 
 
S 
S
R16 (D=405.6mm) diamond cut alloy wheels with N Logo 
S 
S
Sporty twin tip muffler 
 
S 
S
Sporty tailgate spoiler with side wings 
 
S 
S
Athletic red highlights 
Front skid plate 
S 
S
 
Side sill garnish 
S 
S
Front fog lamp chrome garnish 
 
S 
S
High gloss painted black finish
 
Tailgate garnish 
S 
S
 
Front & rear skid plates 
S 
S
 
Outside rear view mirror 
S 
S
Body coloured outside door handles 
 
S 
S
N Line emblem
 
Front radiator grille 
S 
S
 
Side fenders (left & right) 
S 
S
 
Tailgate 
S 
S
B-pillar black out tape 
 
S 
S
Turn indicators on outside mirrors 
 
S 
S
Sharkfin antenna 
 
S 
S
Interior  
 
 
Sporty black interiors with athletic red inserts 
 
S 
S
Chequered flag design leather*seats with N logo 
 
S 
S
3-spoke steering wheel with N logo 
 
S 
S
Perforated leather* wrapped 
Steering wheel cover with red stitches 
S 
S
 
Gear knob with N logo 
S 
S
Crashpad - soft touch finish 
 
- 
S
Door armrest covering (leather*) 
 
- 
S
Paddle shifters (DCT only) 
 
S 
S"
f55fbee2143e,HYUNDAI,i20,i20.pdf,v1,10,infotainment_connectivity,"N8
N6
Exciting red ambient lights 
 
- 
S
Sporty metal pedals 
 
S 
S
Front & rear door map pockets 
 
S 
S
Front passenger seat back pocket 
 
S 
S
Rear parcel tray 
 
S 
S
Dark metal finish inside door handles 
 
S 
S
Sunglass holder 
 
S 
S
Instrument panel & centre fascia display 
 
 
Digital cluster with TFT multi information display (MID) 
S 
S
Tachometer & tripmeter 
 
S 
S
Warning & indicators
 
GearShift (MT Only) 
S 
S
 
Low pressure warning (individual tyre) 
S 
S
 
Parking sensor display 
S 
S
 
Low fuel 
S 
S
 
Door & tailgate ajar 
S 
S
Seating 
 
 
Front seat adjustable headrest 
 
S 
S
Height adjustable driver seat 
 
S 
S
Rear seat adjustable headrest (LH & RH) 
 
- 
S
Front centre console with  
Fixed type armrest 
S 
- 
storage and armrest 
Sliding type armrest 
- 
S
Infotainment & connectivity 
 
 
Infotainment system
 
26.03 cm (10.25"") HD touchscreen 
 
infotainment & navigation system  
- 
S
 
20.32 cm (8"") touchscreen infotainment system 
S 
- 
 
Ambient sounds of nature 
- 
S
Wireless Android Auto & Apple CarPlay  
 
S 
S^
Bose premium 7 speaker system 
 
- 
S
Speaker system
 
Front & rear speakers 
S 
S
 
Front tweeters 
S 
S
 
Sub-woofer 
- 
S
USB connectivity 
 
S 
S
Bluetooth connectivity 
 
S 
S
Steering wheel with audio & bluetooth controls 
 
S 
S
Voice recognition** 
 
S 
S
Hyundai bluelink with over-the-air (OTA) map updates## 
- 
S
Bluelink integrated smart watch app 
 
- 
S
Home-to-car (H2C) with Alexa^^^ 
 
- 
S
Comfort & convenience 
 
 
Sunroof 
Smart electric 
S 
-
 
Voice enabled smart electric 
- 
S 
Smart entry with push button start/stop 
 
- 
S
Air conditioning 
FATC with digital display 
S 
S
Cruise control 
 
S 
S
Drive modes (Eco, Normal, Sports) 
 
- 
DCT only
Outside mirror 
Electrically adjustable 
S 
S
 
Electric folding with auto fold function 
S 
S
Wireless charger  
 
- 
S
Power windows
 
Front 
S 
S
 
Rear 
S 
S
 
Auto down (driver only) 
S 
- 
 
Auto up/down with pinch guard (driver only) 
- 
S
Motor driven (electric) power steering 
 
S 
S
Rear AC vents 
 
S 
S
Glove box cooling 
 
S 
S
Tilt & telescopic steering 
 
S 
S
Rear wiper & washer 
 
- 
S
Clutch footrest 
 
S 
S
Passenger vanity mirror 
 
S 
S
Front power outlet 
 
S 
S
USB charger  
Front (type C) 
S 
S
 
Rear 
S 
S
Front map lamp 
 
S 
S
Lane change indicator 
 
S 
S
Luggage lamp 
 
- 
S
Battery saver 
 
S 
S
S - Standard 
** - Through smartphone connectivity
* - Artificial leather  
^ - Through wired to wireless adapter 
^^ - Multi device bluetooth connectivity 
^^^ - Alexa Amazon Echo is not a standard car accessory and customer needs to purchase from 3rd party 
##- 2 times a year | No of free map updates - 16 times (2 times x 8 years) 
Variants"
25e56944d998,HYUNDAI,i20,i20.pdf,v1,11,dimensions,"Dimensions
unit : mm
Technical specifications
Dimensions 
 
 
 
Overall length (mm) 
3 995 
 
 
Overall width (mm) 
1 775 
 
 
Overall height (mm) 
1 505 
 
 
Wheelbase (mm) 
2 580 
 
 
Fuel tank capacity (l) 
37 
 
 
Engine 
 
 
 
Displacement (cm3) 
998 
 
 
Max. power  
88.3 kW (120 PS) @  6 000 r/ min 
 
Max. torque  
172 Nm  (17.5 kgm) @ 1 500 - 4 000 r/min 
 
Transmission 
 
Type 
6-speed manual transmission (MT) 
 
 
7-speed dual clutch transmission (7 DCT) 
 
Suspension 
 
 
 
Front 
McPherson strut 
 
Rear 
Coupled torsion beam axle 
 
Shock absorber 
Gas type 
 
Brakes 
 
 
 
Front 
Disc 
 
 
Rear 
Disc 
 
 
Tyre  
 
 
 
Size 
195/55 R16 (D=405.6 mm) Diamond cut alloy wheel
Spare tyre 
185/65 R15 (D=380.2 mm) Steel  
 
Type 
Tubeless 
 
 
Items
1.0 l turbo GDi petrol
1 505
3 995
2 580
1 775"
d46fa0df14b9,HYUNDAI,i20,i20.pdf,v1,12,exterior_styling,"Humanity joins hands with technology to
achieve Progress for Humanity.
Hyundai Motor India Limited has installed an iconic “Namaste” installation near the IGI airport in New Delhi. This 
32-feet tall installation makes for an inspiring spectacle. It underlines the fact that human values need to go 
hand in hand with technological advancements to make Progress for Humanity a reality. A universal greeting, 
Namaste symbolizes respect, humility, harmony, and accord. The robotic hand symbolizes futuristic innovations 
to enrich our consumers’ lives. The human hand in the wheel represents the integral role of humanity. The 
“Namaste” installation is a true testament of Hyundai’s commitment to India and its global vision “Progress for 
Humanity”."
adcb14017e94,HYUNDAI,i20,i20.pdf,v1,13,infotainment_connectivity,"HYUNDAI MOTOR INDIA LTD.
Plot C-11, City Center, Sector-29
Gurugram, Haryana Pin Code - 122 001
Visit us at www.hyundai.co.in or call us at 1800-11-4645 (Toll Free) 098-7356-4645.
For more details,
please consult your Hyundai Dealers.
• Some of the equipments illustrated or described in this leaflet may not be supplied as standard equipment and 
may be available at extra cost. • Technical specifications have been rounded-off to the nearest value. • Hyundai 
Motor India reserves the right to change specifications, schemes and equipment without prior notice • Body 
colours are trim specific • The colour plates shown may vary slightly from the actual colours due to the 
limitations of the printing process. • Please consult your dealer for full information and availability on colours 
and trim. • ~~Upto 7 years extended warranty on chargeable basis for petrol variants. Please note that the 
extended warranty mentioned for all variants is inclusive of the 3 years 1 00 000 Km warranty. • Functionality of 
Bluelink depends on adequate power supply and uninterrupted network connectivity to infotainment system. 
The Bluelink system is designed in such a way that it makes vehicle theft difficult if its circuit and battery 
connection is uninterrupted. Apple CarPlay is a trademark of Apple Inc. • #Hyundai i20 N Line (Petrol) has lowest 
average yearly periodic maintenance service cost in its segment of `3 157 for 5 years in Delhi, Source: 
Cardekho.com. • @Warranty upto 3 Years or 1 00 000 kms whichever occurs earlier. ~Terms & conditions apply.
Peace of mind
Sep, 2025
3 Years Bluelink subscription"
a3b4d2c75631,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,1,general,IONIQ 5
f7750a75c1b5,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,2,engine_performance,"Electric Global Modular 
Platform (E-GMP).
Hyundai IONIQ 5 is built on Hyundai's proven Electric Global Modular Platform (E-GMP). This dedicated 
battery electric vehicle platform enables faster charging, increased driving range, more interior space and 
better handling. The battery pack's position ensures ideal weight distribution and enables improved handling 
performance. Installing the battery under the floor also eliminates the centre tunnel, which results in a 
perfectly flat floor. This in turn increases leg room and enhances the feeling of openness and roominess 
throughout. The platform is based on 4 key pillars:
Usability
Flat floor resulting in increased space by eliminating
rear centre tunnel and allowing optimum seat utility.
Reliability
Battery and cabin protection with an integrated structure
of battery pack and body.
Performance
Compact all-in-one system (Motor-Inverter-EV transmission)
for an improved driving experience.
Multiple segment vehicle development with
various battery module compositions.
Modularity
Battery System
Rear Traction
Motor
Bi-directional
Charging Plug
Integrated Charging
Control Unit
ICCU"
75149558a9c2,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,3,infotainment_connectivity,"Power your world.
The new Hyundai IONIQ 5 is proof that perfection can be made even more brilliant. What was always 
breathtakingly beautiful and amazingly advanced, the all-electric SUV is now designed to go beyond what was 
thought possible. The car continues to retain its elegance of innovative concept car design coupled with 
amazing performance, environment-friendly materials and an astonishing array of smart technology. Now, 
with a 84 kWh battery pack, no destination is beyond its reach. Utilising a 350 kW DC charger, its ultra-fast 
charging capability takes it from 10% to 80% in just 18 minutes**. IONIQ 5 has been created to take you 
further with faster charging and incredible design.
**Actual charging time varies based on several factors, including current battery level, output of charging unit, vehicle & battery settings, battery temperature, outside 
ambient temperature, uninterrupted power supply etc. 350 kW ultra-fast charger required for quickest charging times."
744e35515298,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,4,engine_performance,"Power 
your 
world."
a8cc710b7d70,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,5,infotainment_connectivity,"Go beyond your plans.
You should decide how far you want to go. The new Hyundai IONIQ 5 with the updated 84 kWh battery pack 
will cruise to your whims. Offering exceptional driving range and handling, you are about to discover that 
limits are for others. Equipped with a high-speed charging system, this all-electric machine doesn’t wait to 
get going. Because it’s built for those who don’t either. That, however, is just the start. The new Hyundai 
IONIQ 5 now comes with features that make the unmissable even more unforgettable.
Smart regenerative braking system
Home charging (11 kW AC wallbox charger)
168 kW (228.5 ps)
Max power
Charging
10% to 80%
in just 18 min**
**Actual charging time varies based on several factors, including current battery level, output of charging unit, vehicle & battery settings. battery 
temperature, outside ambient temperature, uninterrupted power supply etc. 350 kW ultra-fast charger required for quickest charging times"
afe2f49c2c1b,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,6,engine_performance,"Your world runs on electricity. And the new Hyundai IONIQ 5 keeps it powered up. 
The innovative V2L (Vehicle-to-Load): Inside and Outside lets you make the most of 
sustainable electric mobility. All with an on-board socket located at the backseat. 
And for the times that you are out at the beach or exploring on your own, you can 
carry your devices and power them using a converter that plugs into the bidirectional 
exterior socket. The V2L socket provides up to 3.6 kW power.
Take the power with you. 
With V2L (Vehicle-to-Load).
V2L (Vehicle-to-Load): Inside
V2L (Vehicle-to-Load): Outside
Maximum
amount of
power output
3.6 kW"
821a8a7c54f7,HYUNDAI,ioniq-5,ioniq-5.pdf,v1,8,interior_comfort,"Design change of centre console
3-Spoke leather steering wheel with 4-dots illuminated design
4 dots branding on seats
Wireless Android Auto & Apple CarPlay
Other features : Eco-processed leather seat upholstery  I  Rear power sliding seats  I  LED ambient mood lighting
Inside is all you need.
If there is one thing that the interiors of the new Hyundai IONIQ 5 misses, it is the word to describe it. With its 
premium front relaxation seats, sliding centre console and more, the cabin was always a living space carved 
out for an indulgent experience. With fresh details that are layered over these, it now turns it into a world you 
would never want to step out of."
